StudentID,RollNumber,Name,Gender,Age,Department,Year,Semester,Subjects,FatherName,MotherName,FatherOccupation,MotherOccupation,Siblings,Phone,Email,Address,City,State,Pincode,CGPA,Attendance,BloodGroup,Hobby,Club,CareerGoal,Hosteller,Scholarship,EmergencyContact
STU01321,2026ME1321,Kamala Badami,Male,24,ME,3,6,Robotics | CAD/CAM | Elective III | Project II,Nitesh Badami,Urishilla Badami,Lawyer,Police Officer,4,+91 9343416018,kamalabadami@college.edu,"52, Goswami Nagar",Visakhapatnam,Madhya Pradesh,144980,7.78,89,O-,Football,Coding Club,Research Scientist,Yes,Merit,+91 9993689770
STU01237,2026ME1237,Harinakshi Loke,Male,24,ME,4,8,Advanced Manufacturing | Sustainable Engineering | Elective V | Capstone Project,Wridesh Loke,Janaki Loke,Doctor,Police Officer,1,+91 9374758133,harinakshiloke@college.edu,"973, Pathak Circle",Aligarh,Tripura,022143,7.6,80,B-,Football,Drama Club,Professor,Yes,OBC,+91 6217002082
STU00865,2026ME0865,Vrishti Mane,Male,23,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Falan Mane,Chanchal Mane,Businessman,Farmer,3,+91 9260389739,vrishtimane@college.edu,"H.No. 54, Chowdhury Marg",Kollam,Telangana,524936,5.56,82,B+,Football,Drama Club,Robotics Engineer,Yes,OBC,+91 7923393842
STU02032,2026CT2032,Eta Bhalla,Female,23,CT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Krishna Bhalla,Netra Bhalla,Engineer,Lawyer,1,+91 6912602200,etabhalla@college.edu,"80
Kamdar Path",Bikaner,Kerala,158425,8.52,87,B-,Drawing,NCC,Entrepreneur,No,None,+91 6217270139
STU03189,2026ME3189,Xavier Choudhary,Male,21,ME,4,8,Advanced Manufacturing | Sustainable Engineering | Elective V | Capstone Project,Oscar Choudhary,Yashica Choudhary,Doctor,Doctor,3,+91 6405019600,xavierchoudhary@college.edu,"43, Pau Chowk",Etawah,Tamil Nadu,250994,6.68,66,O+,Drawing,Music Club,Data Scientist,No,EWS,+91 7882583575
STU02600,2026IT2600,Chaaya Puri,Female,20,IT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Tanay Puri,Reva Puri,Engineer,Teacher,2,+91 6705204902,chaayapuri@college.edu,"391, Shah",Vijayawada,Tamil Nadu,017694,9.73,61,AB-,Music,Photography Club,Entrepreneur,Yes,OBC,+91 6278029382
STU02514,2026EC2514,Jeet Keer,Female,24,EC,4,8,5G Networks | IoT Communication | Elective V | Capstone Project,Advay Keer,Indali Keer,Doctor,Engineer,1,+91 9107209195,jeetkeer@college.edu,"H.No. 53
Zacharia Nagar",Khammam,Uttarakhand,464435,7.26,67,A-,Photography,Music Club,Pilot,Yes,Merit,+91 8038297647
STU00431,2026EE0431,Victor Bhavsar,Female,19,EE,1,2,Mathematics II | Electrical Circuits | Digital Logic | Environmental Studies,Umang Bhavsar,Zarna Bhavsar,Engineer,Businessman,2,+91 8587393594,victorbhavsar@college.edu,"11/94, Mallick",Ramgarh,West Bengal,477123,9.12,99,AB-,Football,Drama Club,Data Scientist,No,EWS,+91 7597243755
STU01876,2026EC1876,Vrinda Munshi,Female,22,EC,2,4,Communication Systems | Control Systems | Elective I | Probability & Statistics,Udant Munshi,Diya Munshi,Government Employee,Businessman,2,+91 7625535657,vrindamunshi@college.edu,"96, Sant Marg",Bijapur,Sikkim,698603,6.34,78,B+,Chess,Coding Club,Robotics Engineer,No,None,+91 8276946912
STU01663,2026EE1663,Andrew Bhattacharyya,Male,22,EE,1,1,Mathematics I | Physics | Chemistry | English Communication,Tanay Bhattacharyya,Vrishti Bhattacharyya,Farmer,Teacher,1,+91 9323407866,andrewbhattacharyya@college.edu,"29
Kala Path",Ramagundam,Karnataka,726345,9.29,73,AB-,Gaming,NCC,Data Scientist,No,SC,+91 8066012233
STU02732,2026DS2732,Vedika Atwal,Female,17,DS,4,7,Deep Learning | Natural Language Processing | Elective IV | Seminar,Guneet Atwal,Pallavi Atwal,Engineer,Businessman,3,+91 9240809420,vedikaatwal@college.edu,"H.No. 83
Sura Chowk",Kirari Suleman Nagar,Uttarakhand,800848,6.53,74,B+,Drawing,NSS,Research Scientist,Yes,None,+91 7504327945
STU00658,2026CT0658,Samar Muni,Female,18,CT,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Owen Muni,Dayamai Muni,Lawyer,Government Employee,2,+91 8464754667,samarmuni@college.edu,"H.No. 11, Tak Path",Gurgaon,Andhra Pradesh,518283,5.57,81,AB-,Football,Music Club,AI Engineer,Yes,ST,+91 6067707310
STU01314,2026IIOT1314,Lucky Nayar,Male,24,IIOT,3,5,IoT Protocols | Cloud Computing | Elective II | Project I,Aayush Nayar,Abha Nayar,Engineer,Engineer,2,+91 9122826701,luckynayar@college.edu,"H.No. 81
Parikh Chowk",Noida,Uttarakhand,869154,7.32,94,AB+,Photography,Sports Club,Pilot,Yes,OBC,+91 8625905212
STU03260,2026EC3260,Sathvik Parsa,Male,22,EC,3,5,Digital Communication | VLSI Design | Elective II | Project I,Shivansh Parsa,Lopa Parsa,Teacher,Doctor,4,+91 9133080944,sathvikparsa@college.edu,"H.No. 21
Chad Nagar",Bhalswa Jahangir Pur,Manipur,453785,9.8,63,AB+,Music,Drama Club,Data Scientist,No,OBC,+91 6066586128
STU01667,2026DS1667,Zansi Pandit,Male,20,DS,2,4,Computer Networks | Software Engineering | Elective I | Linear Algebra,Zayyan Pandit,Nidra Pandit,Police Officer,Teacher,1,+91 6348118034,zansipandit@college.edu,"85
Nair Circle",Nandyal,Sikkim,535400,8.82,62,A+,Cricket,NCC,Software Engineer,No,OBC,+91 7607363622
STU02047,2026CT2047,Yatan Iyengar,Female,17,CT,2,4,Computer Networks | Software Engineering | Theory of Computation | Elective I,Pranav Iyengar,Anjali Iyengar,Government Employee,Lawyer,2,+91 6007356616,yataniyengar@college.edu,"899
Boase Chowk",Sri Ganganagar,Telangana,391851,8.85,90,A-,Football,Coding Club,Professor,Yes,EWS,+91 7593078545
STU03942,2026AE3942,Neha Bail,Female,19,AE,2,3,Fluid Mechanics | Aerodynamics I | Material Science | Aircraft Structures I,Sarthak Bail,Zaitra Bail,Government Employee,Government Employee,0,+91 8388546607,nehabail@college.edu,"29/32, Reddy Circle",Suryapet,Assam,448786,8.38,79,O+,Cricket,NSS,AI Engineer,Yes,None,+91 9366448278
STU03898,2026AE3898,Lakshit Radhakrishnan,Female,22,AE,2,3,Fluid Mechanics | Aerodynamics I | Material Science | Aircraft Structures I,William Radhakrishnan,Yachana Radhakrishnan,Doctor,Lawyer,3,+91 6922119010,lakshitradhakrishnan@college.edu,"55, Bhandari Chowk",Bettiah,Mizoram,912287,9.16,93,AB+,Robotics,Drama Club,Data Scientist,No,OBC,+91 7359572987
STU03441,2026EE3441,George Bhattacharyya,Male,19,EE,2,4,Electrical Machines II | Control Systems | Elective I | Probability & Statistics,Sai Bhattacharyya,Shravya Bhattacharyya,Lawyer,Businessman,2,+91 9586870167,georgebhattacharyya@college.edu,"02/17, Koshy Nagar",Shimoga,Goa,091976,7.4,100,A-,Robotics,Coding Club,Software Engineer,Yes,None,+91 6745443096
STU02426,2026RE2426,Gavin Natt,Male,22,RE,3,6,Green Building Design | Hybrid Energy Systems | Elective III | Project II,Wriddhish Natt,Warhi Natt,Police Officer,Businessman,3,+91 7977797889,gavinnatt@college.edu,"68, Sood",Gudivada,Uttarakhand,714065,7.87,67,B-,Chess,NSS,Pilot,Yes,Merit,+91 6316711153
STU02513,2026RE2513,Devansh Sandhu,Female,23,RE,4,7,Advanced Solar PV | Energy Policy & Management | Elective IV | Seminar,Darpan Sandhu,Anya Sandhu,Lawyer,Government Employee,1,+91 9738283223,devanshsandhu@college.edu,"61/992
Comar Path",Nizamabad,Mizoram,447521,5.52,91,AB-,Photography,NCC,Entrepreneur,No,OBC,+91 6270068983
STU00172,2026ME0172,Anjali Shan,Male,19,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Hitesh Shan,Yamini Shan,Lawyer,Engineer,2,+91 8653160842,anjalishan@college.edu,"76/43, Ghosh Road",Muzaffarpur,Uttarakhand,090506,9.66,64,B+,Drawing,NCC,Pilot,Yes,EWS,+91 9226297470
STU00385,2026EC0385,George Sule,Male,20,EC,1,2,Mathematics II | Digital Logic | Electronic Devices | Environmental Studies,Viraj Sule,Falak Sule,Engineer,Businessman,1,+91 9503317206,georgesule@college.edu,"041, Prakash Marg",Meerut,Assam,750797,6.42,95,B-,Football,Coding Club,Professor,No,SC,+91 9350415294
STU02783,2026DS2783,Vedhika Prabhakar,Male,17,DS,3,6,Machine Learning | Cloud Computing | Elective III | Project II,Gaurav Prabhakar,Oeshi Prabhakar,Doctor,Farmer,4,+91 8175801153,vedhikaprabhakar@college.edu,"440
Wali Ganj",Siliguri,West Bengal,529608,7.9,93,B-,Gaming,Robotics Club,AI Engineer,No,EWS,+91 6947984050
STU00815,2026RE0815,Dalbir Upadhyay,Male,20,RE,4,7,Advanced Solar PV | Energy Policy & Management | Elective IV | Seminar,Dominic Upadhyay,Warhi Upadhyay,Doctor,Engineer,1,+91 7816131870,dalbirupadhyay@college.edu,"057
Khosla Circle",Sultan Pur Majra,Gujarat,674263,9.38,82,B-,Robotics,Music Club,Entrepreneur,Yes,EWS,+91 9250097379
STU03008,2026DS3008,Wakeeta Pant,Male,18,DS,2,3,Algorithms | Database Systems | Operating Systems | Probability & Statistics,Charan Pant,Bhavika Pant,Lawyer,Teacher,4,+91 8472607089,wakeetapant@college.edu,"H.No. 069
Bava Road",Delhi,Jharkhand,071745,6.29,83,AB+,Robotics,Music Club,Pilot,Yes,None,+91 7511756903
STU00024,2026ME0024,Ojas Roy,Male,17,ME,4,8,Advanced Manufacturing | Sustainable Engineering | Elective V | Capstone Project,Ranveer Roy,Upma Roy,Businessman,Police Officer,0,+91 8435270045,ojasroy@college.edu,"H.No. 350
Sanghvi Path",Mirzapur,Andhra Pradesh,771979,8.6,65,B+,Coding,NCC,Research Scientist,No,EWS,+91 8039698724
STU02798,2026EC2798,Fiyaz Verma,Female,23,EC,4,8,5G Networks | IoT Communication | Elective V | Capstone Project,Kai Verma,Mugdha Verma,Government Employee,Businessman,4,+91 8947694979,fiyazverma@college.edu,"25/29
Sani Zila",Tiruvottiyur,Haryana,022771,9.88,61,A-,Photography,Robotics Club,Entrepreneur,Yes,OBC,+91 9830044243
STU02569,2026ME2569,Dalbir Grover,Female,19,ME,2,3,Fluid Mechanics | Manufacturing Processes | Kinematics of Machines | Material Science,Oliver Grover,Libni Grover,Doctor,Lawyer,4,+91 9473370470,dalbirgrover@college.edu,"71/934, Rao",Narasaraopet,Meghalaya,938445,5.92,67,AB-,Chess,Photography Club,Entrepreneur,No,EWS,+91 7864064028
STU03406,2026DS3406,Damyanti Deol,Male,17,DS,2,4,Computer Networks | Software Engineering | Elective I | Linear Algebra,Tejas Deol,Pahal Deol,Police Officer,Teacher,4,+91 9210519372,damyantideol@college.edu,"H.No. 055, Viswanathan Nagar",Delhi,Goa,144382,6.72,99,A-,Chess,NCC,Entrepreneur,Yes,SC,+91 9025407699
STU01933,2026CS1933,Vanya Mital,Male,22,CS,3,6,Machine Learning | Cloud Computing | Cybersecurity | Elective II,Chakradev Mital,Shivani Mital,Government Employee,Engineer,3,+91 6731071261,vanyamital@college.edu,"37
Brahmbhatt Circle",Salem,Madhya Pradesh,438560,5.99,77,AB-,Football,Robotics Club,Research Scientist,Yes,OBC,+91 7075502052
STU01820,2026EE1820,Oscar Shroff,Male,18,EE,1,1,Mathematics I | Physics | Chemistry | English Communication,Simon Shroff,Siya Shroff,Lawyer,Lawyer,0,+91 9233243296,oscarshroff@college.edu,"79
Minhas Road",Suryapet,Maharashtra,017886,8.5,100,A-,Gaming,Photography Club,Professor,Yes,OBC,+91 8291423410
STU01953,2026IIOT1953,Januja Chawla,Female,23,IIOT,4,7,Smart Manufacturing | Predictive Maintenance | Elective IV | Seminar,Arjun Chawla,Ekta Chawla,Farmer,Lawyer,1,+91 6763603778,janujachawla@college.edu,"30/550
Yogi Chowk",Kavali,Madhya Pradesh,432555,9.52,94,O+,Chess,Sports Club,AI Engineer,Yes,OBC,+91 9336054518
STU00163,2026AE0163,Janani Gokhale,Female,20,AE,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Sathvik Gokhale,Unnati Gokhale,Businessman,Police Officer,4,+91 6944456172,jananigokhale@college.edu,"H.No. 37, Krishnamurthy Path",Bihar Sharif,Sikkim,465051,9.61,65,A+,Football,Coding Club,Data Scientist,No,EWS,+91 7230757580
STU03458,2026ETC3458,Vihaan Trivedi,Male,23,ETC,3,5,Digital Communication | VLSI Design | Elective II | Project I,Akshay Trivedi,Upma Trivedi,Doctor,Engineer,0,+91 7722000331,vihaantrivedi@college.edu,"H.No. 82, Wadhwa Street",Malda,Nagaland,981606,8.87,73,O-,Drawing,Music Club,Research Scientist,No,None,+91 7942645691
STU03576,2026DS3576,Odika Ghose,Male,17,DS,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Jason Ghose,Eta Ghose,Teacher,Farmer,3,+91 6946660827,odikaghose@college.edu,"44
Patla Road",Kakinada,Jharkhand,792185,6.37,82,O-,Robotics,NSS,Research Scientist,Yes,OBC,+91 8451577444
STU02391,2026ME2391,Jackson Jhaveri,Male,18,ME,4,7,Renewable Energy Systems | Mechatronics | Elective IV | Seminar,Chatura Jhaveri,Vedika Jhaveri,Engineer,Teacher,3,+91 8984592363,jacksonjhaveri@college.edu,"99/85
Sharma Ganj",Amaravati,Andhra Pradesh,182633,8.2,84,B-,Reading,Coding Club,Pilot,No,None,+91 8326368549
STU00600,2026IIOT0600,Harish Prashad,Male,18,IIOT,4,8,Digital Twin Technology | IIoT Applications | Elective V | Capstone Project,Theodore Prashad,Alka Prashad,Police Officer,Teacher,3,+91 6521139472,harishprashad@college.edu,"H.No. 632, Misra Chowk",Nagpur,Kerala,874194,8.67,64,B+,Football,Coding Club,AI Engineer,Yes,SC,+91 8035782145
STU00570,2026DS0570,Aarush Ramaswamy,Male,22,DS,4,7,Deep Learning | Natural Language Processing | Elective IV | Seminar,Frado Ramaswamy,Tara Ramaswamy,Police Officer,Lawyer,0,+91 8635538285,aarushramaswamy@college.edu,"H.No. 66
Rastogi Path",Bikaner,Assam,134652,6.51,87,A-,Coding,NCC,Entrepreneur,Yes,Merit,+91 6967567645
STU02749,2026IIOT2749,Qasim Wagle,Male,17,IIOT,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Laksh Wagle,Aarna Wagle,Farmer,Government Employee,0,+91 7706766363,qasimwagle@college.edu,"00/29
Master Ganj",Tadepalligudem,Madhya Pradesh,729192,8.32,89,A+,Chess,Robotics Club,Robotics Engineer,No,OBC,+91 6332102462
STU00951,2026RE0951,Prisha Kakar,Female,24,RE,4,7,Advanced Solar PV | Energy Policy & Management | Elective IV | Seminar,Wazir Kakar,Oni Kakar,Doctor,Farmer,0,+91 6111308985,prishakakar@college.edu,"H.No. 15, Rana Zila",Muzaffarpur,Manipur,813020,8.09,98,B+,Gaming,Music Club,Professor,No,SC,+91 6502935282
STU03354,2026CT3354,Falguni Wason,Male,17,CT,3,5,Cloud Computing | Cybersecurity | Elective II | Compiler Design,Ojas Wason,Brinda Wason,Businessman,Businessman,1,+91 6893842073,falguniwason@college.edu,"H.No. 296
Nadig Marg",Bijapur,Maharashtra,249789,5.57,93,O-,Photography,NCC,Entrepreneur,No,Merit,+91 6355104785
STU01796,2026IT1796,Netra Gola,Male,21,IT,4,8,Blockchain Technology | Advanced Web Development | Elective V | Capstone Project,Oscar Gola,Mugdha Gola,Engineer,Police Officer,1,+91 7185101570,netragola@college.edu,"H.No. 93
Dhaliwal Zila",Kota,Karnataka,001055,9.11,94,O+,Robotics,Sports Club,Professor,Yes,OBC,+91 7751527697
STU03393,2026DS3393,Madhavi Choudhary,Male,23,DS,2,4,Computer Networks | Software Engineering | Elective I | Linear Algebra,Raghav Choudhary,Tara Choudhary,Lawyer,Government Employee,0,+91 8696344357,madhavichoudhary@college.edu,"596, Natt Path",Aizawl,Meghalaya,863613,8.67,88,B-,Gaming,Drama Club,Data Scientist,Yes,Merit,+91 7488265987
STU02355,2026ETC2355,Indira Deo,Male,22,ETC,4,7,Optical Communication | Satellite Communication | Elective IV | Seminar,Chandran Deo,Ijaya Deo,Farmer,Engineer,4,+91 8279555529,indiradeo@college.edu,"H.No. 83, Deep Chowk",Khandwa,Andhra Pradesh,772580,5.91,79,O+,Reading,Drama Club,AI Engineer,No,None,+91 6287321276
STU00197,2026AIML0197,Divya Pillai,Female,21,AI/ML,2,3,Algorithms | Database Systems | Operating Systems | Probability & Statistics,Sathvik Pillai,Jasmit Pillai,Engineer,Police Officer,4,+91 7090016500,divyapillai@college.edu,"H.No. 638, Bhavsar Circle",Kanpur,Rajasthan,752136,8.01,96,AB-,Robotics,Coding Club,Professor,No,EWS,+91 6655323292
STU03220,2026DS3220,Indrajit Borde,Female,22,DS,4,8,AI for Data Science | Advanced Analytics | Elective V | Capstone Project,Krishna Borde,Chandani Borde,Businessman,Businessman,2,+91 7803917708,indrajitborde@college.edu,"01/906
Narula Chowk",Pimpri-Chinchwad,Assam,286877,5.73,79,B-,Photography,Sports Club,Research Scientist,Yes,None,+91 8531249808
STU01551,2026CE1551,Yash Kulkarni,Male,22,CE,2,3,Fluid Mechanics | Structural Analysis | Building Materials | Geotechnical Engineering,Caleb Kulkarni,Vidhi Kulkarni,Businessman,Lawyer,4,+91 8375557724,yashkulkarni@college.edu,"H.No. 67, Mohanty Road",Jorhat,Haryana,039074,6.49,77,O-,Football,Photography Club,Professor,Yes,SC,+91 6464649357
STU01070,2026ME1070,Meera Wagle,Female,23,ME,4,8,Advanced Manufacturing | Sustainable Engineering | Elective V | Capstone Project,Maanas Wagle,Pallavi Wagle,Doctor,Teacher,0,+91 9938742010,meerawagle@college.edu,"71, Prabhakar Path",Panihati,Assam,790782,9.48,70,A+,Reading,NSS,Professor,Yes,EWS,+91 7786359114
STU03448,2026AIML3448,Rehaan Grover,Male,20,AI/ML,1,1,Mathematics I | Physics | Programming Fundamentals | English Communication,Isaac Grover,Dhriti Grover,Government Employee,Farmer,0,+91 7286860592,rehaangrover@college.edu,"585, Vaidya Ganj",Hajipur,Maharashtra,018037,9.48,69,AB+,Football,NCC,Robotics Engineer,Yes,None,+91 7788963442
STU03839,2026CE3839,Lucky Bhakta,Male,24,CE,2,4,Hydrology | Transportation Engineering | Concrete Technology | Elective I,Jacob Bhakta,Ekanta Bhakta,Businessman,Farmer,1,+91 8539712254,luckybhakta@college.edu,"931
Hans Zila",Raipur,Andhra Pradesh,584427,7.5,92,AB-,Chess,Sports Club,AI Engineer,No,None,+91 7145465220
STU02332,2026EE2332,Balhaar D’Alia,Male,23,EE,1,2,Mathematics II | Electrical Circuits | Digital Logic | Environmental Studies,Chanakya D’Alia,Idika D’Alia,Lawyer,Businessman,2,+91 6797409920,balhaard’alia@college.edu,"770
Kari Circle",Coimbatore,Punjab,243294,6.22,100,B-,Robotics,Robotics Club,Robotics Engineer,Yes,None,+91 7517223097
STU01054,2026ETC1054,Umang Narain,Female,19,ETC,4,8,5G Networks | IoT Communication | Elective V | Capstone Project,Ranbir Narain,Nilima Narain,Engineer,Engineer,0,+91 9806851629,umangnarain@college.edu,"H.No. 72, Mall Chowk",Gangtok,Tamil Nadu,787566,9.77,75,O-,Robotics,NCC,Entrepreneur,No,None,+91 7802952040
STU03524,2026EC3524,Sanya Ram,Female,20,EC,2,3,Signals & Systems | Analog Circuits | Microprocessors | Electromagnetics,Wazir Ram,Vrishti Ram,Government Employee,Teacher,2,+91 8744026218,sanyaram@college.edu,"47/684
Narang Chowk",Bijapur,Telangana,748068,8.97,81,A-,Coding,Music Club,Data Scientist,No,EWS,+91 6267169161
STU03214,2026EE3214,Anya Palan,Female,21,EE,4,7,High Voltage Engineering | Energy Management | Elective IV | Seminar,Kevin Palan,Nidhi Palan,Government Employee,Police Officer,4,+91 9073360677,anyapalan@college.edu,"67/926, Pai Zila",Hindupur,Jharkhand,519878,8.79,81,B+,Gaming,Photography Club,Professor,No,None,+91 9686090478
STU03133,2026RE3133,Rehaan Samra,Male,20,RE,1,2,Mathematics II | Environmental Studies | Electrical Fundamentals | Thermodynamics,Wriddhish Samra,Sanya Samra,Lawyer,Police Officer,0,+91 6510604626,rehaansamra@college.edu,"86/50
Som Street",Ichalkaranji,Punjab,122241,6.37,81,A-,Cricket,Drama Club,Professor,No,EWS,+91 7039461508
STU03692,2026EC3692,Qabil Borra,Male,24,EC,4,8,5G Networks | IoT Communication | Elective V | Capstone Project,Xavier Borra,Neelima Borra,Teacher,Engineer,2,+91 8925889210,qabilborra@college.edu,"97/197
Konda Road",Hajipur,Telangana,770760,9.23,75,B+,Drawing,NCC,Professor,No,None,+91 8512278876
STU01971,2026EE1971,Nikita Baria,Female,19,EE,3,6,Power Systems II | Smart Grids | Elective III | Project II,Upkaar Baria,Kashvi Baria,Businessman,Engineer,3,+91 9266886113,nikitabaria@college.edu,"33
Kapur Circle",Khammam,Madhya Pradesh,193355,6.56,63,AB-,Football,Photography Club,Professor,No,None,+91 7433788400
STU01535,2026ME1535,Ekaja Zachariah,Male,18,ME,1,2,Mathematics II | Thermodynamics | Strength of Materials | Environmental Studies,Aryan Zachariah,Janaki Zachariah,Police Officer,Farmer,3,+91 8502933270,ekajazachariah@college.edu,"91/812
Hora Road",Satna,Sikkim,719795,8.04,90,O-,Coding,Coding Club,Robotics Engineer,No,EWS,+91 9826588667
STU03579,2026CT3579,Neha Halder,Female,23,CT,2,3,Computer Architecture | Database Systems | Operating Systems | Discrete Mathematics,Elijah Halder,Janani Halder,Businessman,Doctor,2,+91 9549747861,nehahalder@college.edu,"H.No. 637
Kade Chowk",Gangtok,Telangana,682221,8.5,79,B-,Chess,NSS,Professor,Yes,ST,+91 8809564210
STU03542,2026ETC3542,Baljiwan Hayer,Male,22,ETC,2,4,Communication Systems | Control Systems | Elective I | Probability & Statistics,Mitesh Hayer,Warda Hayer,Engineer,Doctor,4,+91 9055765984,baljiwanhayer@college.edu,"H.No. 932
Suresh Street",Mirzapur,Himachal Pradesh,371199,6.71,95,AB-,Music,NSS,AI Engineer,Yes,SC,+91 9520559066
STU01283,2026DS1283,Saumya Wali,Female,22,DS,1,2,Mathematics II | Data Structures | Digital Logic | Environmental Studies,Ekavir Wali,Vidhi Wali,Farmer,Farmer,1,+91 7342694555,saumyawali@college.edu,"H.No. 97
Som",Erode,West Bengal,788361,9.28,65,A-,Coding,NCC,Professor,Yes,OBC,+91 6423174726
STU03610,2026IT3610,Mekhala Rau,Female,17,IT,2,3,Database Systems | Operating Systems | Computer Networks | Discrete Mathematics,Gagan Rau,Warda Rau,Farmer,Doctor,4,+91 7018932172,mekhalarau@college.edu,"H.No. 86, Sant Marg",Visakhapatnam,Punjab,645038,9.23,74,B+,Cricket,Coding Club,Research Scientist,No,SC,+91 9822882673
STU02881,2026RE2881,Vedant Rao,Female,21,RE,4,7,Advanced Solar PV | Energy Policy & Management | Elective IV | Seminar,Nachiket Rao,Devika Rao,Police Officer,Lawyer,0,+91 7984488078,vedantrao@college.edu,"H.No. 29
Shroff Circle",Malegaon,West Bengal,660293,7.08,62,A-,Coding,Music Club,Data Scientist,Yes,Merit,+91 9999265184
STU03694,2026ME3694,Rachit Dada,Male,19,ME,1,2,Mathematics II | Thermodynamics | Strength of Materials | Environmental Studies,Kiaan Dada,Vedhika Dada,Engineer,Businessman,2,+91 9317155267,rachitdada@college.edu,"H.No. 81, Koshy Road",Aligarh,Assam,415932,9.04,93,AB+,Gaming,Music Club,Robotics Engineer,Yes,SC,+91 8910959374
STU03927,2026RE3927,Nicholas Grewal,Male,21,RE,4,8,Smart Renewable Systems | Future Energy Technologies | Elective V | Capstone Project,Wazir Grewal,Bimala Grewal,Teacher,Doctor,0,+91 6346479721,nicholasgrewal@college.edu,"45/17, Sarma Circle",Ahmednagar,Haryana,908847,8.31,98,AB+,Music,Music Club,AI Engineer,Yes,OBC,+91 6012048559
STU01901,2026IT1901,Tanay Sandal,Female,18,IT,2,4,Web Technologies | Software Engineering | Probability & Statistics | Elective I,Nakul Sandal,Zinal Sandal,Police Officer,Lawyer,2,+91 6093527629,tanaysandal@college.edu,"H.No. 89, Oommen Nagar",Naihati,Karnataka,923346,7.67,70,O-,Chess,Photography Club,Robotics Engineer,Yes,None,+91 7244188083
STU02274,2026AE2274,Anamika Bassi,Female,22,AE,2,4,Aerodynamics II | Aircraft Structures II | Propulsion Systems | Elective I,Yatan Bassi,Omaja Bassi,Farmer,Government Employee,4,+91 8657188106,anamikabassi@college.edu,"89/220
Master Path",Thoothukudi,Bihar,317678,7.0,80,A+,Reading,Music Club,Entrepreneur,Yes,Merit,+91 9862975864
STU03996,2026AE3996,Ekaraj Rana,Male,23,AE,3,6,Space Engineering | Aircraft Design | Elective III | Project II,Luke Rana,Hiral Rana,Lawyer,Engineer,2,+91 9771971112,ekarajrana@college.edu,"84/299, Mistry Chowk",Hazaribagh,Meghalaya,488656,6.01,65,A-,Cricket,Coding Club,Pilot,No,None,+91 8375247377
STU00213,2026IT0213,Lajita Sampath,Female,21,IT,3,5,Cloud Computing | Cybersecurity | Elective II | Mobile Computing,Zehaan Sampath,Mohini Sampath,Doctor,Government Employee,1,+91 7187027851,lajitasampath@college.edu,"H.No. 057
Dewan Zila",Satara,Himachal Pradesh,578119,8.31,72,A+,Music,NSS,Data Scientist,Yes,None,+91 7190253993
STU02835,2026EE2835,Urvi Bansal,Male,18,EE,1,2,Mathematics II | Electrical Circuits | Digital Logic | Environmental Studies,Hardik Bansal,Reva Bansal,Doctor,Businessman,1,+91 9595516305,urvibansal@college.edu,"10/89
Dayal Marg",Motihari,Karnataka,518799,6.79,84,B+,Robotics,Music Club,Pilot,No,Merit,+91 9684711370
STU01925,2026CT1925,Advaith Virk,Female,24,CT,3,6,AI Fundamentals | Mobile Computing | Elective III | Project I,Xavier Virk,Mohini Virk,Engineer,Businessman,3,+91 8099412588,advaithvirk@college.edu,"02/321, Chaudhry",Rewa,Tamil Nadu,934713,9.47,98,A-,Robotics,NSS,Pilot,Yes,None,+91 6346897865
STU02105,2026AE2105,Xavier Sabharwal,Male,18,AE,3,5,Flight Mechanics | Avionics | Elective II | Project I,Oscar Sabharwal,Aadhya Sabharwal,Farmer,Teacher,0,+91 8096430529,xaviersabharwal@college.edu,"H.No. 164
Thakur Marg",Gulbarga,Assam,774916,8.17,72,AB-,Robotics,Music Club,Research Scientist,Yes,EWS,+91 6461768634
STU02282,2026CS2282,Yahvi Johal,Male,21,CS,2,4,Computer Networks | Software Engineering | Theory of Computation | Probability & Statistics,Xavier Johal,Bina Johal,Police Officer,Police Officer,0,+91 6911466181,yahvijohal@college.edu,"H.No. 79, Dyal Marg",Kumbakonam,West Bengal,930423,5.84,75,O-,Photography,Robotics Club,Software Engineer,No,EWS,+91 9352578615
STU01922,2026ETC1922,Harinakshi Patel,Female,19,ETC,2,3,Signals & Systems | Analog Circuits | Microprocessors | Electromagnetics,Pratyush Patel,Zarna Patel,Farmer,Businessman,4,+91 6091513198,harinakshipatel@college.edu,"H.No. 376
Barman Circle",Sambhal,Uttar Pradesh,782484,8.28,70,AB-,Chess,Music Club,Professor,No,SC,+91 7449387406
STU02263,2026CE2263,Radhika Chaudhari,Female,21,CE,1,1,Mathematics I | Physics | Engineering Mechanics | English Communication,Girik Chaudhari,Advika Chaudhari,Teacher,Government Employee,0,+91 6197302408,radhikachaudhari@college.edu,"81/49
Bhat Ganj",Jamshedpur,Maharashtra,293123,9.24,78,O-,Music,NSS,AI Engineer,Yes,ST,+91 8090323659
